movie_id,title,genre,budget_million,director_score,runtime_minutes,cast_popularity,release_month,marketing_spend,is_sequel,box_office_hit
35292,Movie_35292,Action,186.3,8.88,154,6.04,7,53.88,1,0
35293,Movie_35293,Drama,103.08,8.02,132,74.86,2,56.65,0,0
35294,Movie_35294,Thriller,126.31,6.6,133,17.2,1,71.21,0,0
35295,Movie_35295,Thriller,46.34,1.92,114,76.64,11,68.93,1,0
35296,Movie_35296,Drama,188.11,3.72,163,32.3,9,75.76,1,0
35297,Movie_35297,Fantasy,236.39,3.46,112,67.31,7,18.26,1,0
35298,Movie_35298,Romance,230.17,4.62,105,13.52,12,17.92,0,0
35299,Movie_35299,Sci-Fi,298.17,7.27,131,60.06,1,53.08,0,1
35300,Movie_35300,Drama,64.45,2.58,135,18.82,11,8.15,0,0
35301,Movie_35301,Horror,274.33,8.91,114,76.11,7,14.78,1,0
35302,Movie_35302,Sci-Fi,220.05,3.45,168,30.11,1,32.15,0,0
35303,Movie_35303,Fantasy,212.54,9.79,174,85.87,10,25.87,1,0
35304,Movie_35304,Action,205.44,1.16,150,16.19,7,75.11,0,0
35305,Movie_35305,Fantasy,161.97,6.28,164,47.32,8,94.53,0,0
35306,Movie_35306,Romance,114.22,8.14,138,28.63,2,10.17,0,0
35307,Movie_35307,Comedy,283.06,5.9,138,10.2,4,97.6,1,0
35308,Movie_35308,Action,46.17,6.08,158,18.93,12,13.53,0,0
35309,Movie_35309,Action,53.62,6.45,163,12.29,12,21.78,1,0
35310,Movie_35310,Fantasy,6.0,7.59,177,95.66,2,86.15,1,0
35311,Movie_35311,Comedy,222.08,4.96,170,84.57,5,89.13,0,0
35312,Movie_35312,Action,268.3,8.11,139,91.5,2,7.36,0,0
35313,Movie_35313,Romance,56.63,5.83,112,2.59,9,14.22,1,0
35314,Movie_35314,Romance,11.29,7.29,139,73.06,1,31.27,1,0
35315,Movie_35315,Romance,73.99,3.61,96,95.95,11,23.41,1,0
35316,Movie_35316,Thriller,265.22,0.52,120,97.26,10,55.84,1,0
35317,Movie_35317,Thriller,5.84,4.55,110,95.49,7,93.21,0,0
35318,Movie_35318,Romance,31.25,0.93,139,14.91,8,88.52,0,0
35319,Movie_35319,Comedy,8.47,5.35,82,16.86,8,98.11,1,0
35320,Movie_35320,Comedy,283.0,0.48,148,46.73,11,54.11,0,0
35321,Movie_35321,Drama,41.52,3.43,166,73.05,9,95.15,0,0
35322,Movie_35322,Drama,270.23,7.49,92,70.97,12,30.47,0,0
35323,Movie_35323,Fantasy,142.56,9.9,109,22.29,10,51.14,0,0
35324,Movie_35324,Romance,119.06,2.61,93,94.37,11,49.9,0,0
35325,Movie_35325,Sci-Fi,128.53,1.33,114,49.69,5,22.79,1,0
35326,Movie_35326,Action,126.18,6.69,151,12.12,8,93.78,1,0
35327,Movie_35327,Action,103.18,2.48,97,72.0,6,26.74,0,0
35328,Movie_35328,Comedy,243.43,0.26,116,0.32,10,18.88,1,0
35329,Movie_35329,Sci-Fi,152.89,9.63,85,79.38,7,27.32,1,0
35330,Movie_35330,Action,297.3,8.94,152,7.89,10,85.05,1,1
35331,Movie_35331,Fantasy,155.81,2.0,120,86.79,8,26.64,1,0
35332,Movie_35332,Horror,245.72,5.22,84,18.46,5,82.41,1,1
35333,Movie_35333,Thriller,223.78,8.25,125,73.38,2,15.31,0,0
35334,Movie_35334,Action,120.93,9.05,129,36.18,9,45.49,0,0
35335,Movie_35335,Action,236.8,6.02,85,27.42,9,36.99,0,0
35336,Movie_35336,Drama,47.34,3.15,174,72.2,9,29.54,0,0
35337,Movie_35337,Horror,61.8,7.2,134,59.31,12,90.92,1,0
35338,Movie_35338,Action,186.04,2.43,108,33.37,4,81.26,0,0
35339,Movie_35339,Thriller,213.76,3.75,143,6.43,8,52.43,1,0
35340,Movie_35340,Fantasy,193.5,6.54,107,63.4,12,54.38,0,1
35341,Movie_35341,Action,153.32,1.94,150,63.25,10,22.59,0,0
35342,Movie_35342,Comedy,42.14,6.88,84,49.11,10,29.6,0,0
35343,Movie_35343,Horror,112.46,6.5,118,54.49,1,83.23,1,0
35344,Movie_35344,Action,181.86,7.43,99,43.04,9,36.84,1,0
35345,Movie_35345,Sci-Fi,68.59,7.13,91,54.69,1,41.49,0,0
35346,Movie_35346,Horror,191.71,5.3,132,23.05,6,20.0,0,0
35347,Movie_35347,Action,71.05,5.15,139,39.23,4,78.56,0,0
35348,Movie_35348,Thriller,30.26,9.05,165,92.26,9,71.95,0,0
35349,Movie_35349,Fantasy,97.98,7.16,170,12.01,7,78.23,1,0
35350,Movie_35350,Fantasy,82.55,8.44,95,55.84,5,53.59,1,0
35351,Movie_35351,Thriller,243.32,0.83,113,56.73,6,41.84,0,0
35352,Movie_35352,Horror,145.6,1.48,129,8.4,10,8.04,0,0
35353,Movie_35353,Romance,20.15,8.91,122,35.35,1,26.85,1,0
35354,Movie_35354,Drama,244.85,3.14,160,4.11,12,3.99,0,0
35355,Movie_35355,Drama,81.34,4.01,101,54.1,3,41.77,0,0
35356,Movie_35356,Comedy,170.79,7.97,146,15.07,10,45.97,1,0
35357,Movie_35357,Romance,162.92,5.51,154,12.04,3,54.51,0,0
35358,Movie_35358,Drama,291.5,8.12,113,27.61,8,81.53,1,0
35359,Movie_35359,Horror,77.23,4.61,121,25.39,9,82.94,0,0
35360,Movie_35360,Drama,44.41,4.01,159,4.08,4,55.71,0,0
35361,Movie_35361,Comedy,78.27,8.37,155,41.78,1,56.16,0,0
35362,Movie_35362,Action,173.36,7.8,162,42.24,6,26.96,1,0
35363,Movie_35363,Drama,66.05,3.63,91,87.15,2,50.52,1,0
35364,Movie_35364,Horror,102.8,9.17,141,49.28,4,72.55,0,0
35365,Movie_35365,Horror,197.76,5.42,179,16.49,11,13.81,1,0
35366,Movie_35366,Comedy,35.83,5.84,92,11.06,1,22.28,1,0
35367,Movie_35367,Fantasy,283.65,4.77,139,71.48,8,16.28,1,0
35368,Movie_35368,Sci-Fi,160.17,9.28,116,58.98,7,95.34,1,1
35369,Movie_35369,Comedy,145.6,5.75,130,88.22,2,52.21,1,0
35370,Movie_35370,Sci-Fi,109.55,4.29,107,94.94,5,65.35,0,0
35371,Movie_35371,Thriller,74.45,7.39,174,2.05,3,23.35,1,0
35372,Movie_35372,Thriller,145.54,1.01,83,27.79,8,74.15,1,0
35373,Movie_35373,Fantasy,146.4,5.83,163,98.51,11,78.35,1,0
35374,Movie_35374,Thriller,17.78,8.39,146,16.9,2,36.25,0,0
35375,Movie_35375,Sci-Fi,254.37,9.97,175,66.57,6,98.52,1,1
35376,Movie_35376,Action,246.41,1.92,109,44.17,11,26.89,0,0
35377,Movie_35377,Horror,134.89,0.95,115,12.97,5,17.52,0,0
35378,Movie_35378,Fantasy,101.69,1.46,163,42.45,9,77.01,0,0
35379,Movie_35379,Thriller,150.18,2.01,110,64.43,11,62.09,0,0
35380,Movie_35380,Horror,67.21,9.86,86,11.78,2,88.3,0,0
35381,Movie_35381,Comedy,1.25,2.75,124,36.25,4,47.6,1,0
35382,Movie_35382,Fantasy,106.94,6.69,138,31.44,6,30.92,1,0
35383,Movie_35383,Action,6.38,8.09,148,69.71,12,14.71,1,0
35384,Movie_35384,Comedy,13.17,2.1,170,60.36,4,70.89,1,0
35385,Movie_35385,Horror,9.81,3.21,105,25.5,2,72.64,1,0
35386,Movie_35386,Romance,264.14,0.24,140,36.38,5,83.84,1,1
35387,Movie_35387,Sci-Fi,43.94,0.15,166,87.1,12,70.7,0,0
35388,Movie_35388,Romance,77.05,8.46,121,20.61,6,70.08,0,0
35389,Movie_35389,Thriller,147.59,9.83,153,7.68,3,63.47,1,0
35390,Movie_35390,Romance,159.26,6.12,179,51.36,1,6.58,0,0
35391,Movie_35391,Comedy,37.5,6.82,91,15.36,5,47.32,1,0
35392,Movie_35392,Fantasy,272.94,3.17,89,50.21,6,23.8,0,0
35393,Movie_35393,Sci-Fi,70.09,8.83,110,60.51,3,78.82,1,0
35394,Movie_35394,Romance,282.83,7.17,118,87.71,4,31.28,1,0
35395,Movie_35395,Drama,77.81,8.6,108,15.28,11,18.82,0,0
35396,Movie_35396,Action,1.78,3.6,124,46.78,6,36.29,1,0
35397,Movie_35397,Horror,291.59,2.19,119,52.03,8,12.17,1,0
35398,Movie_35398,Fantasy,145.63,0.76,136,45.94,4,8.0,0,0
35399,Movie_35399,Sci-Fi,263.75,6.27,105,97.62,9,70.67,0,0
35400,Movie_35400,Fantasy,220.57,1.53,173,71.0,9,40.54,1,0
35401,Movie_35401,Thriller,54.53,8.52,171,70.05,7,43.78,0,0
35402,Movie_35402,Comedy,253.74,0.94,115,37.3,4,19.85,0,0
35403,Movie_35403,Action,16.27,2.37,92,15.79,2,35.7,0,0
35404,Movie_35404,Thriller,152.76,3.64,82,60.04,2,39.32,1,0
35405,Movie_35405,Comedy,76.98,6.09,157,84.34,2,16.35,0,0
35406,Movie_35406,Romance,109.11,1.2,132,80.59,7,14.43,0,0
35407,Movie_35407,Sci-Fi,227.35,9.27,170,86.83,7,92.82,0,1
35408,Movie_35408,Horror,205.33,1.1,154,84.77,2,86.68,1,1
35409,Movie_35409,Sci-Fi,132.58,2.89,101,77.48,2,29.6,0,0
35410,Movie_35410,Drama,14.73,6.5,129,23.11,5,87.86,0,0
35411,Movie_35411,Fantasy,12.93,4.99,93,99.44,8,46.34,0,0
35412,Movie_35412,Drama,210.96,5.42,173,60.93,12,39.65,1,0
35413,Movie_35413,Fantasy,284.7,0.46,104,34.72,12,11.78,1,0
35414,Movie_35414,Sci-Fi,254.33,4.33,175,95.25,11,17.53,0,0
35415,Movie_35415,Romance,37.53,2.37,110,0.84,7,82.63,1,0
35416,Movie_35416,Horror,37.25,2.39,177,70.7,8,97.19,0,0
35417,Movie_35417,Action,183.55,5.51,154,74.27,9,84.79,1,0
35418,Movie_35418,Horror,197.63,7.73,173,61.44,9,61.13,1,0
35419,Movie_35419,Romance,185.33,0.05,97,37.12,7,18.63,1,0
35420,Movie_35420,Comedy,265.73,3.75,123,74.83,10,77.18,1,1
35421,Movie_35421,Sci-Fi,70.07,7.18,92,27.06,9,95.42,1,0
35422,Movie_35422,Sci-Fi,52.52,2.16,113,6.24,9,63.34,1,0
35423,Movie_35423,Sci-Fi,274.34,8.32,107,12.03,12,47.38,1,0
35424,Movie_35424,Sci-Fi,216.92,1.19,163,72.56,9,76.17,1,0
35425,Movie_35425,Action,213.81,7.18,169,83.99,1,98.74,1,1
35426,Movie_35426,Drama,101.28,6.18,172,99.73,1,26.53,0,0
35427,Movie_35427,Romance,188.73,5.72,110,76.35,7,37.05,0,0
35428,Movie_35428,Comedy,218.28,3.47,89,19.42,4,55.59,0,0
35429,Movie_35429,Romance,180.48,4.14,170,61.09,4,81.3,1,0
35430,Movie_35430,Thriller,221.13,7.37,137,25.37,3,25.74,1,0
35431,Movie_35431,Thriller,177.43,8.24,116,13.74,3,64.4,0,0
35432,Movie_35432,Thriller,294.63,0.39,90,31.56,3,22.64,1,0
35433,Movie_35433,Drama,148.11,5.13,91,0.34,9,65.72,1,0
35434,Movie_35434,Horror,4.73,5.77,179,65.6,5,38.26,1,0
35435,Movie_35435,Action,49.84,4.69,158,44.13,7,32.17,0,0
35436,Movie_35436,Sci-Fi,289.28,0.95,156,26.2,1,27.3,0,0
35437,Movie_35437,Drama,141.39,8.92,142,79.76,9,10.15,1,0
35438,Movie_35438,Fantasy,37.04,6.28,176,50.24,10,25.88,1,0
35439,Movie_35439,Comedy,47.59,0.03,125,71.88,12,28.47,0,0
35440,Movie_35440,Comedy,9.66,7.83,112,4.32,3,35.34,1,0
35441,Movie_35441,Thriller,68.68,0.03,111,45.88,12,62.18,1,0
35442,Movie_35442,Fantasy,296.01,0.88,159,6.0,5,20.22,1,0
35443,Movie_35443,Action,99.32,5.56,85,60.29,3,66.72,1,0
35444,Movie_35444,Thriller,75.83,3.42,159,31.99,1,96.58,0,0
35445,Movie_35445,Comedy,200.62,2.11,156,98.24,6,2.74,0,0
35446,Movie_35446,Comedy,202.59,7.52,101,32.91,9,53.61,0,0
35447,Movie_35447,Sci-Fi,290.38,3.83,138,64.25,6,48.71,0,0
35448,Movie_35448,Horror,219.15,8.28,130,21.58,10,71.69,1,1
35449,Movie_35449,Sci-Fi,33.88,8.38,142,88.59,4,99.18,1,0
35450,Movie_35450,Horror,295.69,3.59,95,33.86,7,38.64,1,0
35451,Movie_35451,Sci-Fi,225.32,8.3,177,66.24,2,30.23,1,0
35452,Movie_35452,Horror,78.51,2.05,121,11.47,12,42.51,0,0
35453,Movie_35453,Thriller,79.1,9.32,155,10.18,9,25.32,1,0
35454,Movie_35454,Romance,288.04,5.06,95,42.64,3,50.56,0,1
35455,Movie_35455,Fantasy,58.6,0.65,98,90.09,7,74.28,1,0
35456,Movie_35456,Action,69.05,5.03,97,26.13,3,43.49,0,0
35457,Movie_35457,Horror,108.32,4.99,117,10.7,10,99.75,0,0
35458,Movie_35458,Drama,204.16,1.64,125,47.59,4,8.96,1,0
35459,Movie_35459,Horror,129.49,8.96,166,0.09,6,63.49,0,0
35460,Movie_35460,Thriller,94.07,5.7,160,50.45,4,57.38,1,0
35461,Movie_35461,Action,81.02,5.25,156,47.29,9,22.73,1,0
35462,Movie_35462,Horror,38.4,9.37,109,40.93,10,80.71,0,0
35463,Movie_35463,Sci-Fi,164.33,1.81,117,34.31,2,63.46,0,0
35464,Movie_35464,Action,82.75,3.44,98,71.91,10,26.0,1,0
35465,Movie_35465,Drama,100.11,9.25,108,38.39,2,77.91,1,0
35466,Movie_35466,Comedy,3.33,0.83,116,6.59,10,14.31,0,0
35467,Movie_35467,Sci-Fi,159.84,8.57,93,81.07,8,56.24,0,0
35468,Movie_35468,Action,209.23,2.64,173,12.03,11,18.27,0,0
35469,Movie_35469,Romance,278.33,3.95,119,78.43,7,40.17,1,0
35470,Movie_35470,Horror,59.94,5.63,154,5.73,12,37.2,0,0
35471,Movie_35471,Sci-Fi,275.89,1.99,177,37.07,3,46.42,0,0
35472,Movie_35472,Thriller,108.98,3.61,160,31.37,7,3.53,1,0
35473,Movie_35473,Romance,240.92,5.89,127,29.52,9,10.85,1,0
35474,Movie_35474,Fantasy,269.14,9.0,96,50.12,12,80.59,1,1
35475,Movie_35475,Fantasy,288.45,2.61,151,75.08,5,55.69,1,1
35476,Movie_35476,Romance,98.31,4.66,101,46.23,11,41.26,1,0
35477,Movie_35477,Thriller,78.88,2.15,81,60.72,4,91.76,0,0
35478,Movie_35478,Thriller,132.43,4.92,136,41.62,5,84.8,0,0
35479,Movie_35479,Fantasy,166.84,3.72,119,25.66,2,66.15,0,0
35480,Movie_35480,Thriller,207.5,9.29,167,75.78,3,54.64,1,0
35481,Movie_35481,Romance,207.87,6.04,107,5.14,4,68.58,1,0
35482,Movie_35482,Action,35.88,5.2,168,35.9,6,36.8,1,0
35483,Movie_35483,Thriller,183.93,4.45,124,79.23,10,12.61,0,0
35484,Movie_35484,Comedy,51.19,0.79,96,71.51,3,0.51,0,0
35485,Movie_35485,Romance,213.7,5.19,147,52.65,9,85.02,0,0
35486,Movie_35486,Romance,293.0,1.85,122,36.86,9,36.76,0,0
35487,Movie_35487,Romance,231.5,3.26,140,56.71,1,83.46,0,0
35488,Movie_35488,Drama,208.73,3.28,119,58.36,8,60.89,1,1
35489,Movie_35489,Action,24.17,9.82,80,41.69,9,73.15,1,0
35490,Movie_35490,Action,56.21,3.9,95,23.85,6,11.13,1,0
35491,Movie_35491,Thriller,107.22,9.58,171,25.49,8,61.88,1,0
35492,Movie_35492,Romance,280.11,2.46,179,49.9,6,70.41,1,0
35493,Movie_35493,Sci-Fi,99.94,7.72,164,9.91,4,53.94,1,0
35494,Movie_35494,Romance,244.32,0.22,107,57.18,3,87.38,1,1
35495,Movie_35495,Thriller,32.02,0.66,151,6.53,7,53.1,1,0
35496,Movie_35496,Action,198.94,9.46,173,75.55,3,67.94,0,1
35497,Movie_35497,Fantasy,233.95,4.4,163,15.54,1,93.64,0,0
35498,Movie_35498,Thriller,163.33,3.93,116,73.03,9,80.31,1,0
35499,Movie_35499,Fantasy,230.29,5.15,82,9.32,9,23.05,1,0
35500,Movie_35500,Thriller,217.38,2.26,118,65.79,3,87.76,0,0
35501,Movie_35501,Thriller,143.62,7.6,115,25.12,1,41.12,0,0
35502,Movie_35502,Thriller,259.79,3.06,154,55.13,8,33.6,1,0
35503,Movie_35503,Thriller,103.15,8.87,88,6.07,10,88.08,0,0
35504,Movie_35504,Horror,128.2,5.72,112,82.63,12,13.67,0,0
35505,Movie_35505,Horror,162.42,6.76,171,20.37,10,38.55,0,0
35506,Movie_35506,Romance,40.08,5.32,120,92.08,1,98.48,0,0
35507,Movie_35507,Romance,155.08,2.18,125,44.83,4,0.68,0,0
35508,Movie_35508,Sci-Fi,97.91,4.28,171,55.94,7,62.59,0,0
35509,Movie_35509,Sci-Fi,77.74,6.56,113,83.05,7,52.61,0,0
35510,Movie_35510,Horror,173.47,2.65,132,93.97,1,93.35,0,0
35511,Movie_35511,Action,99.55,9.1,157,44.14,4,81.13,0,0
35512,Movie_35512,Drama,256.8,2.17,153,1.95,5,68.67,0,0
35513,Movie_35513,Action,123.58,3.41,145,59.47,5,37.81,1,0
35514,Movie_35514,Sci-Fi,124.5,0.17,113,80.0,9,10.68,0,0
35515,Movie_35515,Romance,294.6,7.51,109,24.12,7,1.39,0,0
35516,Movie_35516,Horror,103.12,6.88,122,67.26,11,95.17,0,0
35517,Movie_35517,Action,40.31,3.9,151,51.11,12,84.93,0,0
35518,Movie_35518,Drama,263.1,3.85,128,41.59,5,75.92,1,0
35519,Movie_35519,Fantasy,275.18,0.84,161,78.97,9,38.99,0,0
35520,Movie_35520,Thriller,68.71,2.86,132,21.3,11,79.25,0,0
35521,Movie_35521,Comedy,264.74,8.07,81,84.81,6,26.01,0,0
35522,Movie_35522,Horror,148.87,1.57,168,2.22,12,72.84,0,0
35523,Movie_35523,Horror,13.99,2.03,106,24.26,4,26.89,1,0
35524,Movie_35524,Drama,165.1,0.29,142,14.64,7,24.18,0,0
35525,Movie_35525,Thriller,254.78,6.38,166,69.12,9,59.66,0,1
35526,Movie_35526,Thriller,119.6,1.49,152,59.93,11,27.57,0,0
35527,Movie_35527,Comedy,165.75,3.36,177,23.73,5,95.12,1,0
35528,Movie_35528,Fantasy,43.04,5.26,86,36.56,7,89.64,1,0
35529,Movie_35529,Thriller,252.82,3.19,160,33.09,4,68.57,0,0
35530,Movie_35530,Fantasy,32.96,4.18,99,2.65,9,51.33,0,0
35531,Movie_35531,Drama,29.23,6.91,83,99.29,6,70.45,1,0
35532,Movie_35532,Fantasy,280.13,1.6,113,49.66,9,82.5,0,0
35533,Movie_35533,Romance,262.17,5.61,161,17.53,12,8.73,0,0
35534,Movie_35534,Thriller,172.89,1.21,138,13.98,10,47.84,0,0
35535,Movie_35535,Romance,32.74,1.68,159,9.69,9,80.57,0,0
35536,Movie_35536,Sci-Fi,164.25,4.27,108,21.82,2,81.7,1,0
35537,Movie_35537,Sci-Fi,276.24,0.44,166,1.83,12,23.1,1,0
35538,Movie_35538,Romance,184.09,4.24,147,36.72,7,49.64,1,0
35539,Movie_35539,Drama,60.27,1.86,170,17.49,10,37.72,0,0
35540,Movie_35540,Horror,271.84,5.28,158,40.33,12,78.75,1,0
35541,Movie_35541,Horror,259.77,9.59,168,48.75,6,33.23,1,0
35542,Movie_35542,Horror,164.43,3.23,114,30.39,11,86.72,1,0
35543,Movie_35543,Action,255.82,4.42,121,61.58,7,49.7,1,1
35544,Movie_35544,Horror,17.85,6.21,116,94.33,3,96.1,0,0
35545,Movie_35545,Drama,138.89,6.13,136,44.62,2,90.4,1,0
35546,Movie_35546,Comedy,54.25,4.86,137,44.0,3,50.79,1,0
35547,Movie_35547,Sci-Fi,251.42,2.01,123,11.9,12,49.18,0,0
35548,Movie_35548,Thriller,291.39,5.66,96,38.12,8,81.67,1,1
35549,Movie_35549,Horror,279.28,5.2,120,74.15,9,15.51,0,0
35550,Movie_35550,Action,151.5,3.59,98,74.72,6,6.67,1,0
35551,Movie_35551,Sci-Fi,153.79,1.82,174,58.48,12,88.86,0,0
35552,Movie_35552,Fantasy,272.56,2.37,137,16.14,9,24.76,0,0
35553,Movie_35553,Sci-Fi,216.8,1.68,87,23.5,7,45.2,0,0
35554,Movie_35554,Romance,23.31,7.27,170,66.3,12,19.94,1,0
35555,Movie_35555,Action,39.37,8.9,147,17.72,5,51.22,0,0
35556,Movie_35556,Drama,285.57,5.12,150,54.62,10,47.2,1,0
35557,Movie_35557,Comedy,110.4,8.15,115,6.62,1,50.74,1,0
35558,Movie_35558,Horror,57.02,5.53,169,97.95,5,97.09,0,0
35559,Movie_35559,Horror,220.92,3.42,147,17.44,8,84.25,1,0
35560,Movie_35560,Action,264.03,1.58,86,2.74,9,43.54,1,0
35561,Movie_35561,Fantasy,62.76,9.75,95,25.53,9,1.0,0,0
35562,Movie_35562,Drama,76.18,9.52,161,66.03,3,39.24,1,0
35563,Movie_35563,Action,270.08,1.51,120,58.78,8,61.78,0,0
35564,Movie_35564,Action,4.94,7.51,138,25.06,8,20.55,0,0
35565,Movie_35565,Comedy,272.48,8.18,111,31.57,2,67.59,0,1
35566,Movie_35566,Drama,12.74,8.34,176,5.77,7,49.07,1,0
35567,Movie_35567,Comedy,29.53,6.44,128,17.47,12,71.13,1,0
35568,Movie_35568,Drama,258.82,6.63,152,6.66,2,62.51,0,0
35569,Movie_35569,Horror,75.28,2.89,133,44.24,4,29.16,0,0
35570,Movie_35570,Thriller,68.18,7.55,150,21.8,9,14.39,0,0
35571,Movie_35571,Romance,253.39,3.99,102,18.11,1,64.89,1,0
35572,Movie_35572,Thriller,163.12,7.7,153,85.38,12,70.78,1,0
35573,Movie_35573,Fantasy,105.84,5.81,151,70.71,4,75.08,1,0
35574,Movie_35574,Fantasy,214.56,5.12,90,47.02,6,68.9,1,0
35575,Movie_35575,Sci-Fi,243.11,5.74,135,89.2,3,74.36,0,0
35576,Movie_35576,Drama,258.97,8.79,95,93.1,5,35.4,0,0
35577,Movie_35577,Thriller,36.69,1.61,86,54.87,12,38.62,0,0
35578,Movie_35578,Action,175.18,8.92,85,46.38,5,25.07,1,0
35579,Movie_35579,Horror,203.79,5.37,164,74.42,6,71.62,0,0
35580,Movie_35580,Fantasy,35.83,4.55,147,47.2,4,71.03,1,0
35581,Movie_35581,Romance,183.43,3.93,87,45.85,2,25.61,0,0
35582,Movie_35582,Romance,10.55,7.78,87,56.16,7,62.05,0,0
35583,Movie_35583,Sci-Fi,103.13,0.7,170,73.15,1,96.3,0,0
35584,Movie_35584,Romance,52.43,6.6,81,55.58,12,2.35,0,0
35585,Movie_35585,Horror,168.8,9.45,161,28.3,9,17.84,0,0
35586,Movie_35586,Thriller,58.14,6.01,152,54.9,7,27.89,0,0
35587,Movie_35587,Romance,236.95,3.65,144,3.43,1,37.64,1,0
35588,Movie_35588,Fantasy,37.22,8.57,122,44.27,9,13.58,0,0
35589,Movie_35589,Romance,227.59,0.7,144,37.15,1,29.07,1,0
35590,Movie_35590,Drama,30.57,8.25,100,43.54,2,85.27,1,1
35591,Movie_35591,Action,133.28,7.39,160,92.1,9,66.5,0,0
35592,Movie_35592,Drama,209.86,0.24,160,24.51,7,98.71,1,0
35593,Movie_35593,Thriller,49.28,3.32,129,97.34,7,68.28,1,0
35594,Movie_35594,Horror,225.95,6.58,158,96.41,12,50.92,0,0
35595,Movie_35595,Horror,286.07,0.95,133,67.65,6,22.42,1,0
35596,Movie_35596,Drama,112.65,2.49,135,10.34,10,75.75,0,0
35597,Movie_35597,Comedy,1.05,6.36,117,40.63,12,97.01,0,0
35598,Movie_35598,Drama,143.57,1.82,124,56.13,1,24.99,1,0
35599,Movie_35599,Fantasy,270.83,0.65,101,24.5,9,17.92,1,0
35600,Movie_35600,Comedy,199.84,8.64,158,83.28,7,20.49,0,0
35601,Movie_35601,Sci-Fi,211.28,3.18,123,36.29,6,41.1,1,0
35602,Movie_35602,Drama,237.95,1.05,149,58.07,12,31.97,0,0
35603,Movie_35603,Comedy,272.55,1.95,85,19.36,11,72.42,1,0
35604,Movie_35604,Comedy,38.32,0.82,135,79.0,6,9.26,1,0
35605,Movie_35605,Romance,177.47,9.76,129,33.36,9,13.62,0,0
35606,Movie_35606,Sci-Fi,267.03,1.47,126,56.55,2,17.87,0,1
35607,Movie_35607,Romance,232.99,4.19,81,89.86,12,34.94,1,0
35608,Movie_35608,Comedy,75.43,0.54,161,91.51,6,33.94,0,0
35609,Movie_35609,Comedy,262.51,3.08,165,11.9,8,10.56,0,0
35610,Movie_35610,Action,88.94,9.68,135,20.62,4,91.45,1,0
35611,Movie_35611,Fantasy,123.86,2.03,91,59.84,2,87.93,1,0
35612,Movie_35612,Comedy,56.51,3.59,175,58.6,9,84.89,0,0
35613,Movie_35613,Fantasy,265.68,6.4,149,44.1,10,12.1,1,0
35614,Movie_35614,Romance,28.81,6.4,103,54.5,1,68.5,1,0
35615,Movie_35615,Comedy,298.24,6.66,176,36.84,3,70.48,1,1
35616,Movie_35616,Horror,99.28,5.53,116,93.39,1,33.83,0,0
35617,Movie_35617,Action,213.53,6.63,132,6.98,4,2.71,0,0
35618,Movie_35618,Comedy,39.49,7.4,176,5.36,5,49.37,1,0
35619,Movie_35619,Romance,146.87,2.69,155,90.39,4,17.81,0,0
35620,Movie_35620,Romance,13.0,3.28,133,50.85,8,68.45,1,0
35621,Movie_35621,Thriller,263.64,0.43,130,73.67,8,74.51,0,0
35622,Movie_35622,Romance,134.48,0.28,158,53.17,3,93.56,0,0
35623,Movie_35623,Fantasy,223.08,8.89,166,75.83,12,45.68,1,1
35624,Movie_35624,Action,268.46,8.08,144,53.15,6,0.72,0,0
35625,Movie_35625,Fantasy,21.51,4.32,116,75.85,5,57.82,1,0
35626,Movie_35626,Romance,153.92,3.3,139,74.43,6,50.37,1,0
35627,Movie_35627,Horror,57.67,0.32,161,72.64,4,83.24,1,0
35628,Movie_35628,Drama,21.63,1.44,177,9.78,8,91.91,0,0
35629,Movie_35629,Horror,186.99,2.42,168,48.29,7,14.22,1,0
35630,Movie_35630,Sci-Fi,35.11,6.16,170,53.11,8,85.56,1,0
35631,Movie_35631,Fantasy,148.09,3.18,175,62.12,11,29.49,1,0
35632,Movie_35632,Horror,59.88,8.73,128,45.27,12,23.78,0,0
35633,Movie_35633,Action,60.12,0.09,90,90.71,5,60.03,1,0
35634,Movie_35634,Action,157.38,8.81,172,13.51,11,47.46,1,0
35635,Movie_35635,Thriller,167.06,0.52,90,41.45,2,88.0,0,0
35636,Movie_35636,Romance,2.04,5.16,175,89.29,6,56.05,0,0
35637,Movie_35637,Thriller,150.73,8.04,86,91.0,6,92.29,0,0
35638,Movie_35638,Action,201.26,7.1,150,82.76,2,4.62,1,0
35639,Movie_35639,Romance,203.88,9.55,114,74.96,9,74.84,1,1
35640,Movie_35640,Action,255.11,4.43,103,63.37,4,1.48,1,0
35641,Movie_35641,Action,268.69,6.59,97,64.93,5,40.81,0,0
35642,Movie_35642,Drama,187.24,4.73,148,64.33,6,46.43,0,0
35643,Movie_35643,Horror,145.07,6.24,156,66.24,2,42.87,0,0
35644,Movie_35644,Thriller,62.03,0.63,114,22.97,10,30.29,1,0
35645,Movie_35645,Fantasy,38.9,7.31,117,5.47,11,93.88,0,0
35646,Movie_35646,Thriller,183.12,7.43,123,62.59,7,12.72,1,1
35647,Movie_35647,Comedy,284.03,4.79,112,48.72,5,25.5,1,0
35648,Movie_35648,Sci-Fi,84.19,2.56,107,90.1,3,89.5,0,0
35649,Movie_35649,Drama,30.74,1.15,166,6.54,2,38.76,1,0
35650,Movie_35650,Action,127.73,5.78,110,37.34,8,71.42,0,0
